Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
gaffer-tape,Gaffer Tape | Gaffa Tape,"<p>A strong, and versatile gaffer tape is designed for professionals in photography and stage production. Available in matte finish to prevent light reflection. Available in a range of colours and sizes for multipurpose usage. It offers superior adhesion without leaving a sticky residue. Suitable to use in bundling cables and securing stage elements.</p><h3>Features</h3><p>Strong cloth-backed adhesion, residue-free removal, easy-to-tear by hand, water and abrasion-resistant.</p><h3>Application</h3><p>Gaffer Tape is ideal for temporary fixes on set or stage, marking positions, stage blocking, holding lighting gels and rigging equipment, and general repairs in high traffic.</p><img src=""/img/products/85c25b4b63f8.jpg"" alt="""">",Husky Tape,,Fabric Tape,"Fabric Tape, Building & Construction, Display Signage, Joinery Kitchen Furniture, Printing, Tapes For School Library",TRUE,Size,48mm x 55m,Colour,White,,,Husky-361-Black-Gaffer-Tape,0,shopify,100,deny,manual,55.08,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/303-1.jpg,1,Gaffer Tape | Gaffa Tape,FALSE,Gaffer Tape | Gaffa Tape,"A strong, and versatile gaffer tape is designed for professionals in photography and stage production. Available in matte finish to prevent light reflection. Available in a range of colours and sizes for multipurpose usage. It offers superior adhesion without leaving a sticky residue. Suitable to use in bundling cables",active
gaffer-tape,,,,,,,,Size,72mm x 40m,Colour,Grey,,,Husky-361-Black-Gaffer-Tape,0,shopify,100,deny,manual,46.06,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/344.jpg,2,Gaffer Tape | Gaffa Tape,,,,
gaffer-tape,,,,,,,,Size,48mm x 40m,Colour,Grey,,,Husky-361-Black-Gaffer-Tape,0,shopify,100,deny,manual,31.52,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/355-1-e1717442856231.jpg,3,Gaffer Tape | Gaffa Tape,,,,
gaffer-tape,,,,,,,,Size,24mm x 40m,Colour,Black,,,H-36124BK,0,shopify,100,deny,manual,15.77,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/347.jpg,4,Gaffer Tape | Gaffa Tape,,,,
gaffer-tape,,,,,,,,Size,48mm x 40m,Colour,Black,,,H-36148BK,0,shopify,100,deny,manual,31.52,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/348.jpg,5,Gaffer Tape | Gaffa Tape,,,,
gaffer-tape,,,,,,,,Size,72mm x 40m,Colour,Black,,,H-36172BK,0,shopify,100,deny,manual,46.06,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/350.jpg,6,Gaffer Tape | Gaffa Tape,,,,
gaffer-tape,,,,,,,,Size,96mm x 40m,Colour,Black,,,H-36196BK,0,shopify,100,deny,manual,59.77,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/354-1.jpg,7,Gaffer Tape | Gaffa Tape,,,,
gaffer-tape,,,,,,,,,,,,,,,,,,,,,,,,,https://mytapestore.com.au/wp-content/uploads/2023/08/345.jpg,8,Gaffer Tape | Gaffa Tape,,,,
polyurethane-foam-tape,Polyurethane(PU) Foam Tape – Single Sided,"<h3>Weatherseal Polyurethane – Draft Sealing Foam Tape</h3><p>If you need to seal your door, window, or caravan to keep out drafts and reduce vibrations, this is the perfect tape for the job. Polyurethane open-cell foam tape is a versatile sealing and cushioning solution designed for various industrial and commercial applications. Made with premium quality polyurethane foam. It is easy to apply to various surfaces like metal, plastic, glass, and painted ones with one-sided pressure-sensitive adhesion. Good for thermal insulation, sound dampening and vibration control. A durable and lightweight product that promises long-lasting performance in both indoor and outdoor applications. Buy a bulk quantity of polyurethane foam tapes at the best price.</p><h3>Features</h3><ul><li>Open-cell structure polyurethane foam</li><li>Flexible and compressible</li><li>Excellent cushioning and shock absorption</li><li>Resistance to dust and moisture</li><li>Sound and vibration dampening</li><li>Easy removal with less residue</li><li>Conforms well to uneven surfaces</li><li>Economical and versatile for general purpose use</li></ul><h3>Applications</h3><p>Door and window sealing (for air, dust, and insect protection. As a versatile adhesive solution, it is preferably used in the automotive industry for sealing doors and reducing noise. Ideal for insulating ducts in HVAC systems. Provides cushioning in electronic equipment. Perfect for gasketing and padding.</p><h3>Specification</h3><img src=""/img/products/9064d19fef7c.jpg"" alt=""""><p>Available in grey colour and multiple widths from 12mm to 48mm with a standard length of 12m and 6mm thickness.</p>",Husky Tape,,Bumpers Tapes,"Bumpers Tapes, Foam Tape - Single Sided, Airconditioning Refrigeration Tapes, Building & Construction, Electronics & Electrical, Glass & Glazing, HVAC & Plumbing, Marine, Transport Automotive RV",TRUE,Size,6mm thick x 12mm x 12m,Colour,Grey,,,H-40612,0,shopify,100,deny,manual,7.98,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/312.jpg,1,Polyurethane(PU) Foam Tape – Single Sided,FALSE,Polyurethane(PU) Foam Tape – Single Sided,"If you need to seal your door, window, or caravan to keep out drafts and reduce vibrations, this is the perfect tape for the job. Polyurethane open-cell foam tape is a versatile sealing and cushioning solution designed for various industrial and commercial applications. Made with premium quality polyurethane foam. It i",active
polyurethane-foam-tape,,,,,,,,Size,6mm thick x 18mm x 12m,Colour,Grey,,,H-40618,0,shopify,100,deny,manual,10.62,,TRUE,TRUE,,,,,,,,
polyurethane-foam-tape,,,,,,,,Size,6mm thick x 24mm x 12m,Colour,Grey,,,H-40624,0,shopify,100,deny,manual,13.30,,TRUE,TRUE,,,,,,,,
polyurethane-foam-tape,,,,,,,,Size,6mm thick x 48mm x 12m,Colour,Grey,,,H-40648,0,shopify,100,deny,manual,27.98,,TRUE,TRUE,,,,,,,,
clear-packaging-tape,Clear Packaging Tape 48mm x 1000m,"<p>Clear packing tapes are highly durable adhesive clear box tape. Designed for sealing and heavy-duty packaging applications. High resistance to tearing, moisture, chemical and UV light, perfect for outdoor applications. When used in warehouses, distribution centres, and industrial packaging it promises strength and a clean finish. Perfect for high-volume packaging environments, reducing downtime for roll changes and increasing productivity.</p><h3>Key Features:</h3><ul><li>Resistance to UV light, Water, and high-temperature</li><li>Easy to tear, increases productivity</li><li>Clean finish for a professional look</li><li>Suitable for standard dispensers</li></ul><h3>Applications:</h3><p>Use this tape for sealing, bundling, and all formats of packaging, and temporary fixes.</p><h3>Specification:</h3><ul><li>Width- 48 mm</li><li>Length- 1000 m</li><li>Adhesive – Acrylic</li></ul><img src=""/img/products/851b1b37fd6d.png"" alt=""Clear Packaging Tape Applications"">",Husky Tape,,Packaging Tapes,"Packaging Tapes, Picture Framing Tapes, Warehouse Packaging Logistics",TRUE,Size,48mm x 1000m,Colour,Clear,,,H-43048T1000,0,shopify,100,deny,manual,38.83,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/316.jpg,1,Clear Packaging Tape 48mm x 1000m,FALSE,Clear Packaging Tape 48mm x 1000m,"Clear packing tapes are highly durable adhesive clear box tape. Designed for sealing and heavy-duty packaging applications. High resistance to tearing, moisture, chemical and UV light, perfect for outdoor applications. When used in warehouses, distribution centres, and industrial packaging it promises strength and a cl",active
coloured-electrical-tape,Coloured PVC Electrical Tape – Pack of 10,"<p>It is durable, flexible, and reliable as we have made it with premium-grade PVC. Get coloured insulation tapes for bundling, insulating and colour-coding chores. It is suitable outdoors, resistant to moisture, abrasion, and climatic conditions. As flame-retardant and weather-proof, it ensures lasting performance in electrical work, the automotive industry, and HVAC applications. Get high-grade quality with multiple colour options. Promise easy identification, enhance workplace efficiency, and maintain strong adhesion. Conforms to Australian safety standards (AS/NZS 3808:2000) as well as IEC and UL insulation standards. Ensure safety for all electrical applications. Best buy colour electrical tape in bulk as a professional or DIY enthusiast.</p><ul><li>Meet Australian safety standards</li><li>Insulating And Colour Coding</li><li>Durable and Flexible PVC</li><li>Easy To Tear &amp; Apply</li><li>Multiple Colour Options</li></ul><img src=""/img/products/2ead74f96dda.jpg"" alt=""Electrical insulation tape applications"">",Husky Tape,,PVC Electrical Insulation Tape,"PVC Electrical Insulation Tape, Airconditioning Refrigeration Tapes, Electronics & Electrical, HVAC & Plumbing, Pool & Spa, Telecommunication",TRUE,Size,18mm x 20m,,,,,H-440ASSTD,0,shopify,100,deny,manual,18.31,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/7-1.jpg,1,Coloured PVC Electrical Tape – Pack of 10,FALSE,Coloured PVC Electrical Tape – Pack of 10,"It is durable, flexible, and reliable as we have made it with premium-grade PVC. Get coloured insulation tapes for bundling, insulating and colour-coding chores. It is suitable outdoors, resistant to moisture, abrasion, and climatic conditions. As flame-retardant and weather-proof, it ensures lasting performance in ele",active
anti-slip-tread-tape,"Anti Slip Tape, Non Slip Adhesive Tape","<p>Anti-slip tape is a durable and high-performance tape. Made with PVC material, tread tapes offer complete safety against slips and falls. With strong adhesive acrylic backing, it gives a reliable grip on high-traffic areas. Perfect to be used on wood, metal, concrete, and tiles. Easy to stick and peel onto a clean and dry surface. Conforms well to flat and curved surfaces. These tread tapes offer slip resistance and superior traction immediately and meet compliance requirements.</p><h3>Key features</h3><ul><li>Easy to stick and peel</li><li>Mineral coated surface</li><li>Removes without residue</li><li>Weather and temperature-resistant</li><li>Singles-sided, usable with dispensers</li></ul><h3>Application</h3><p>Useful to avoid slips in workplaces, warehouses, construction sites, and homes. Prevents slips and accidents in high-risk areas.</p><h3>Specifications</h3><ul><li>Length- Standard 18 M long roll</li><li>Breadth- 25mm, 50mm, 75mm, 100mm, 150mm, 200mm</li><li>Colour- Diverse, bright shades</li><li>Material- PVC base with mineral-coated</li><li>Adhesion – pressure-sensitive acrylic adhesive</li></ul><h3>Get Tread Tape – Non Slip Tape all across Australia to enhance safety now!</h3><img src=""/img/products/b21ba7f5b903.jpg"" alt="""">",Husky Tape,,Safety Tapes,"Safety Tapes, Aerospace Defense, Building & Construction, Flooring, Marine, Marking Safety, Pool & Spa, Transport Automotive RV",TRUE,Size,50mm x 18m,Colour,silver,,,H-45050GY,0,shopify,100,deny,manual,39.68,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/385.jpg,1,"Anti Slip Tape, Non Slip Adhesive Tape",FALSE,"Anti Slip Tape, Non Slip Adhesive Tape","Anti-slip tape is a durable and high-performance tape. Made with PVC material, tread tapes offer complete safety against slips and falls. With strong adhesive acrylic backing, it gives a reliable grip on high-traffic areas. Perfect to be used on wood, metal, concrete, and tiles. Easy to stick and peel onto a clean and ",active
anti-slip-tread-tape,,,,,,,,Size,50mm x 18m,Colour,White,,,H-45050WH,0,shopify,100,deny,manual,39.68,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/386.jpg,2,"Anti Slip Tape, Non Slip Adhesive Tape",,,,
anti-slip-tread-tape,,,,,,,,Size,100mm x 18m,Colour,Yellow,,,H-450100YO,0,shopify,100,deny,manual,75.09,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/382.jpg,3,"Anti Slip Tape, Non Slip Adhesive Tape",,,,
anti-slip-tread-tape,,,,,,,,Size,150mm x 18m,Colour,Yellow,,,H-450150YO,0,shopify,100,deny,manual,106.19,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/383.jpg,4,"Anti Slip Tape, Non Slip Adhesive Tape",,,,
anti-slip-tread-tape,,,,,,,,Size,200mm x 18m,Colour,Yellow,,,H-450200YO,0,shopify,100,deny,manual,141.60,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/384.jpg,5,"Anti Slip Tape, Non Slip Adhesive Tape",,,,
anti-slip-tread-tape,,,,,,,,Size,25mm x 18m,Colour,Yellow,,,H-45025YO,0,shopify,100,deny,manual,21.46,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/390.jpg,6,"Anti Slip Tape, Non Slip Adhesive Tape",,,,
anti-slip-tread-tape,,,,,,,,Size,50mm x 18m,Colour,Yellow,,,H-45050YO,0,shopify,100,deny,manual,40.23,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/391.jpg,7,"Anti Slip Tape, Non Slip Adhesive Tape",,,,
anti-slip-tread-tape,,,,,,,,Size,75mm x 18m,Colour,Yellow,,,H-45075YO,0,shopify,100,deny,manual,57.94,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/411.jpg,8,"Anti Slip Tape, Non Slip Adhesive Tape",,,,
anti-slip-tread-tape,,,,,,,,Size,75mm x 18m,Colour,Black/Yellow,,,H-45075BKYO,0,shopify,100,deny,manual,57.94,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/388.jpg,9,"Anti Slip Tape, Non Slip Adhesive Tape",,,,
anti-slip-tread-tape,,,,,,,,Size,50mm x 18m,Colour,Black/Yellow,,,H-45050BKYO,0,shopify,100,deny,manual,39.68,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/395.jpg,10,"Anti Slip Tape, Non Slip Adhesive Tape",,,,
anti-slip-tread-tape,,,,,,,,Size,25mm x 18m,Colour,Black/Yellow,,,H-45025BKYO,0,shopify,100,deny,manual,21.46,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/396-1-e1717528341980.jpg,11,"Anti Slip Tape, Non Slip Adhesive Tape",,,,
anti-slip-tread-tape,,,,,,,,Size,150mm x 18m,Colour,Black/Yellow,,,H-450150BKYO,0,shopify,100,deny,manual,106.19,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/397.jpg,12,"Anti Slip Tape, Non Slip Adhesive Tape",,,,
anti-slip-tread-tape,,,,,,,,Size,100mm x 18m,Colour,Black/Yellow,,,H-450100BKYO,0,shopify,100,deny,manual,75.09,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/393.jpg,13,"Anti Slip Tape, Non Slip Adhesive Tape",,,,
anti-slip-tread-tape,,,,,,,,Size,50mm x 18m,Colour,black lumo,,,H-45050BKLU,0,shopify,100,deny,manual,67.87,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/394-e1717442108125.jpg,14,"Anti Slip Tape, Non Slip Adhesive Tape",,,,
anti-slip-tread-tape,,,,,,,,Size,100mm x 18m,Colour,Black,,,H-450100BK,0,shopify,100,deny,manual,75.09,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/398.jpg,15,"Anti Slip Tape, Non Slip Adhesive Tape",,,,
anti-slip-tread-tape,,,,,,,,Size,150mm x 18m,Colour,Black,,,H-450150BK,0,shopify,100,deny,manual,106.19,,TRUE,TRUE,,,,,,,,
anti-slip-tread-tape,,,,,,,,Size,200mm x 18m,Colour,Black,,,H-450200BK,0,shopify,100,deny,manual,141.60,,TRUE,TRUE,,,,,,,,
anti-slip-tread-tape,,,,,,,,Size,25mm x 18m,Colour,Black,,,H-45025BK,0,shopify,100,deny,manual,21.46,,TRUE,TRUE,,,,,,,,
anti-slip-tread-tape,,,,,,,,Size,50mm x 18m,Colour,Black,,,H-45050BK,0,shopify,100,deny,manual,39.68,,TRUE,TRUE,,,,,,,,
anti-slip-tread-tape,,,,,,,,Size,75mm x 18m,Colour,Black,,,H-45075BK,0,shopify,100,deny,manual,57.94,,TRUE,TRUE,,,,,,,,
reverse-wound-acid-free-tissue-tape,Reverse Wound Acid Free Tissue Tape,"<p>Reverse Wound Acid-Free Tissue Tape is a special tape that helps you stick things together safely. It is great for keeping your important items safe because it doesn’t damage them. This tape is rolled in a way that makes it easy to use with tape dispensers, so you can pull out just what you need.</p><h3>Key Features</h3><ul><li>Acid-Free Adhesive: The major advantage is that our tape uses an acid-free adhesive that will not cause your materials to degrade or change colours.</li><li>Reverse Wound: This feature enables simple application by using the handheld or machine dispensers and thereby reducing your efforts.</li><li>Safe for Delicate Materials: It is especially useful for very lightweight items including paper works, photographs and other valuable documents, as they will be easily preserved.</li><li>Strong Initial Tack: Our reverse wound acid-free tissue tape is designed to stick to the skin easily and stay in place while taped.</li><li>Tearable by Hand: You can easily tear the tape by hand, or cut it if you need specific lengths.</li><li>Non-Yellowing Adhesive: Don’t worry, our tapes will not turn yellow over time because we want the beauty of your project to last for years.</li><li>Compatible with Many Surfaces: It is easy to spread on many types of surfaces and would be a helpful addition to any craft box/travel art kit.</li></ul><img src=""/img/products/035d5b5e1573.jpg"" alt=""""><h3>Specifications</h3><ul><li>Adhesive Type: Acid-free adhesive for safe use.</li><li>Thickness: Available in different thicknesses to suit your needs.</li><li>Peel Strength: Measured in Newtons per mm to indicate strong adhesion.</li><li>Backing Material: Made from high-quality tissue for durability.</li><li>Temperature Resistance: Suitable for a range of temperatures, ensuring reliable performance.</li><li>Dimensions Available: Offered in 12 mm x 25 m dimension to fit your projects.</li><li>Tensile Strength: Designed to endure a significant amount of force without breaking.</li><li>Archival Certification: Meets archival standards for safe use with sensitive materials.</li><li>Shelf Life: Our reverse wound acid-free tissue tape remains effective for years when stored properly.</li></ul>",Husky Tape,,ATG Tapes,"ATG Tapes, Tissue Tape, Picture Framing Tapes, Tapes for Visual, Arts & Entertainment",TRUE,Size,12mm x 25m,Colour,White,,,Husky-459-Reverse-Wound-Tissue-Tape,0,shopify,100,deny,manual,6.76,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/reverse-wound-acid-free-tissue-tape.webp,1,Reverse Wound Acid Free Tissue Tape,FALSE,Reverse Wound Acid Free Tissue Tape,"Reverse Wound Acid-Free Tissue Tape is a special tape that helps you stick things together safely. It is great for keeping your important items safe because it doesn’t damage them. This tape is rolled in a way that makes it easy to use with tape dispensers, so you can pull out just what you need.",active
